------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, TH3.0
EnvLogger Viewer version, 6.1
downloading device type, android
device, Armor X10 Pro
device name, CoastalWarming_09
downloading mode, manual
------------------------------,--------------------
serial number, 0482 AC00 F27D 01
custom name, humidsc01a
temperature, degrees Celsius
humidity, percentage
time zone, UTC+0000
sampling resolution, 0.1
samples, 5593
time diff [logger-smartphone](sec), 3
lat, NA
long, NA
accuracy (m), 2.0
------------------------------,--------------------
time,temp,humidity
2025-05-01 13:30:00,18.2,66.9
2025-05-01 13:40:00,18.4,68.0
2025-05-01 13:50:00,18.7,64.8
2025-05-01 14:00:00,18.5,64.0
2025-05-01 14:10:00,18.8,63.7
2025-05-01 14:20:00,18.8,65.9
2025-05-01 14:30:00,19.0,64.5
2025-05-01 14:40:00,18.6,60.7
2025-05-01 14:50:00,18.9,64.5
2025-05-01 15:00:00,19.4,63.9
2025-05-01 15:10:00,19.4,63.4
2025-05-01 15:20:00,19.4,59.1
2025-05-01 15:30:00,19.1,63.9
2025-05-01 15:40:00,19.6,62.8
2025-05-01 15:50:00,20.0,62.3
2025-05-01 16:00:00,19.7,60.6
2025-05-01 16:10:00,19.7,59.1
2025-05-01 16:20:00,19.9,59.2
2025-05-01 16:30:00,19.3,58.7
2025-05-01 16:40:00,18.9,61.0
2025-05-01 16:50:00,18.6,62.2
2025-05-01 17:00:00,18.8,60.0
2025-05-01 17:10:00,18.9,62.5
2025-05-01 17:20:00,18.6,62.0
2025-05-01 17:30:00,18.4,61.0
2025-05-01 17:40:00,18.2,60.6
2025-05-01 17:50:00,18.1,62.2
2025-05-01 18:00:00,18.2,63.2
2025-05-01 18:10:00,17.7,64.0
2025-05-01 18:20:00,17.2,64.6
2025-05-01 18:30:00,17.0,65.6
2025-05-01 18:40:00,16.9,65.8
2025-05-01 18:50:00,16.7,65.3
2025-05-01 19:00:00,16.6,65.8
2025-05-01 19:10:00,16.5,66.9
2025-05-01 19:20:00,16.4,67.8
2025-05-01 19:30:00,16.2,67.4
2025-05-01 19:40:00,16.2,67.0
2025-05-01 19:50:00,16.1,66.8
2025-05-01 20:00:00,15.9,66.7
2025-05-01 20:10:00,15.6,66.6
2025-05-01 20:20:00,15.5,66.1
2025-05-01 20:30:00,15.5,66.9
2025-05-01 20:40:00,15.4,65.3
2025-05-01 20:50:00,15.4,67.1
2025-05-01 21:00:00,15.0,68.8
2025-05-01 21:10:00,15.0,69.2
2025-05-01 21:20:00,14.9,68.5
2025-05-01 21:30:00,14.9,66.9
2025-05-01 21:40:00,15.0,67.4
2025-05-01 21:50:00,14.9,69.9
2025-05-01 22:00:00,14.8,69.3
2025-05-01 22:10:00,15.0,69.4
2025-05-01 22:20:00,14.5,70.5
2025-05-01 22:30:00,14.5,72.4
2025-05-01 22:40:00,14.4,73.8
2025-05-01 22:50:00,14.8,74.5
2025-05-01 23:00:00,14.7,75.4
2025-05-01 23:10:00,14.8,76.3
2025-05-01 23:20:00,15.0,75.7
2025-05-01 23:30:00,15.1,75.7
2025-05-01 23:40:00,15.1,76.4
2025-05-01 23:50:00,14.6,83.6
