------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, TH3.0
EnvLogger Viewer version, 6.1
downloading device type, android
device, Armor X10 Pro
device name, CoastalWarming_09
downloading mode, manual
------------------------------,--------------------
serial number, 04F4 4100 EF28 0B
custom name, humidsh01a
temperature, degrees Celsius
humidity, percentage
time zone, UTC+0000
sampling resolution, 0.1
samples, 5593
time diff [logger-smartphone](sec), 5
lat, 41.328148
long, -8.672537
accuracy (m), 1.9
------------------------------,--------------------
time,temp,humidity
2025-05-01 16:50:00,18.3,65.5
2025-05-01 17:00:00,18.3,63.4
2025-05-01 17:10:00,18.2,66.3
2025-05-01 17:20:00,18.0,65.1
2025-05-01 17:30:00,18.0,63.7
2025-05-01 17:40:00,17.8,64.1
2025-05-01 17:50:00,17.7,65.2
2025-05-01 18:00:00,17.7,65.9
2025-05-01 18:10:00,17.4,66.5
2025-05-01 18:20:00,17.1,66.7
2025-05-01 18:30:00,16.9,67.6
2025-05-01 18:40:00,16.9,67.5
2025-05-01 18:50:00,16.5,67.0
2025-05-01 19:00:00,16.4,67.8
2025-05-01 19:10:00,16.3,68.7
2025-05-01 19:20:00,16.4,69.2
2025-05-01 19:30:00,16.2,68.9
2025-05-01 19:40:00,16.1,68.4
2025-05-01 19:50:00,16.0,68.5
2025-05-01 20:00:00,15.7,68.0
2025-05-01 20:10:00,15.8,67.9
2025-05-01 20:20:00,15.7,67.4
2025-05-01 20:30:00,15.6,68.3
2025-05-01 20:40:00,15.5,66.8
2025-05-01 20:50:00,15.3,68.1
2025-05-01 21:00:00,15.1,69.7
2025-05-01 21:10:00,14.9,70.0
2025-05-01 21:20:00,15.0,69.4
2025-05-01 21:30:00,14.9,67.8
2025-05-01 21:40:00,14.9,67.9
2025-05-01 21:50:00,14.8,70.2
2025-05-01 22:00:00,14.8,69.9
2025-05-01 22:10:00,14.9,69.9
2025-05-01 22:20:00,14.7,70.2
2025-05-01 22:30:00,14.7,71.8
2025-05-01 22:40:00,14.7,73.1
2025-05-01 22:50:00,14.8,74.3
2025-05-01 23:00:00,14.9,75.0
2025-05-01 23:10:00,14.9,75.9
2025-05-01 23:20:00,14.9,75.9
2025-05-01 23:30:00,14.9,76.1
2025-05-01 23:40:00,14.9,76.1
2025-05-01 23:50:00,14.8,81.6
2025-05-02 00:00:00,14.7,83.8
2025-05-02 00:10:00,14.5,83.8
2025-05-02 00:20:00,14.5,83.3
2025-05-02 00:30:00,14.1,86.2
2025-05-02 00:40:00,13.6,92.9
2025-05-02 00:50:00,13.6,94.2
2025-05-02 01:00:00,13.8,94.9
2025-05-02 01:10:00,13.6,95.3
2025-05-02 01:20:00,13.9,95.6
2025-05-02 01:30:00,13.8,95.7
2025-05-02 01:40:00,13.9,95.8
2025-05-02 01:50:00,13.9,95.9
2025-05-02 02:00:00,13.8,96.1
2025-05-02 02:10:00,13.7,96.3
2025-05-02 02:20:00,13.6,96.3
2025-05-02 02:30:00,13.6,96.7
2025-05-02 02:40:00,13.5,96.9
2025-05-02 02:50:00,13.7,97.0
2025-05-02 03:00:00,13.4,97.0
2025-05-02 03:10:00,13.6,97.0
2025-05-02 03:20:00,13.6,97.4
2025-05-02 03:30:00,13.5,97.2
2025-05-02 03:40:00,13.5,97.3
2025-05-02 03:50:00,13.2,97.5
2025-05-02 04:00:00,13.2,97.6
2025-05-02 04:10:00,13.4,98.0
2025-05-02 04:20:00,13.6,98.0
2025-05-02 04:30:00,13.5,98.0
2025-05-02 04:40:00,13.5,97.8
2025-05-02 04:50:00,13.3,98.0
2025-05-02 05:00:00,13.4,97.9
2025-05-02 05:10:00,13.3,98.0
2025-05-02 05:20:00,13.3,97.9
2025-05-02 05:30:00,13.4,98.1
2025-05-02 05:40:00,13.3,98.1
2025-05-02 05:50:00,13.3,97.9
2025-05-02 06:00:00,13.3,98.0
2025-05-02 06:10:00,13.0,98.0
2025-05-02 06:20:00,13.3,98.0
2025-05-02 06:30:00,13.1,97.8
2025-05-02 06:40:00,13.2,97.8
2025-05-02 06:50:00,13.0,98.0
2025-05-02 07:00:00,13.2,98.1
2025-05-02 07:10:00,13.4,98.3
2025-05-02 07:20:00,13.8,98.5
2025-05-02 07:30:00,13.9,98.3
2025-05-02 07:40:00,14.0,98.3
2025-05-02 07:50:00,14.4,98.8
2025-05-02 08:00:00,14.7,98.7
2025-05-02 08:10:00,14.7,98.3
2025-05-02 08:20:00,14.5,98.0
2025-05-02 08:30:00,14.5,97.9
2025-05-02 08:40:00,14.7,97.7
2025-05-02 08:50:00,15.1,97.2
2025-05-02 09:00:00,15.9,98.9
2025-05-02 09:10:00,16.6,99.2
2025-05-02 09:20:00,16.8,98.6
2025-05-02 09:30:00,16.6,96.0
2025-05-02 09:40:00,16.4,93.1
2025-05-02 09:50:00,16.4,90.8
2025-05-02 10:00:00,16.5,89.5
2025-05-02 10:10:00,16.8,87.0
2025-05-02 10:20:00,17.0,86.4
2025-05-02 10:30:00,17.8,82.5
2025-05-02 10:40:00,17.8,77.3
2025-05-02 10:50:00,18.4,76.9
2025-05-02 11:00:00,18.9,70.4
2025-05-02 11:10:00,18.7,74.8
2025-05-02 11:20:00,18.8,72.1
2025-05-02 11:30:00,19.1,68.9
2025-05-02 11:40:00,18.2,70.3
2025-05-02 11:50:00,18.1,71.6
2025-05-02 12:00:00,17.8,73.8
2025-05-02 12:10:00,17.4,80.7
2025-05-02 12:20:00,17.8,82.3
2025-05-02 12:30:00,18.5,79.5
2025-05-02 12:40:00,17.8,80.2
2025-05-02 12:50:00,17.4,80.9
2025-05-02 13:00:00,17.0,83.2
2025-05-02 13:10:00,16.6,86.1
2025-05-02 13:20:00,16.0,91.1
2025-05-02 13:30:00,16.2,93.5
2025-05-02 13:40:00,16.6,93.4
2025-05-02 13:50:00,17.2,85.2
2025-05-02 14:00:00,17.5,82.3
2025-05-02 14:10:00,17.0,88.4
2025-05-02 14:20:00,16.7,89.1
2025-05-02 14:30:00,16.8,89.8
2025-05-02 14:40:00,16.5,92.7
2025-05-02 14:50:00,16.2,93.8
2025-05-02 15:00:00,16.5,94.6
2025-05-02 15:10:00,16.7,95.9
2025-05-02 15:20:00,16.9,95.7
2025-05-02 15:30:00,17.0,95.3
2025-05-02 15:40:00,17.2,94.1
2025-05-02 15:50:00,17.5,94.2
2025-05-02 16:00:00,17.8,91.6
2025-05-02 16:10:00,17.3,92.6
2025-05-02 16:20:00,17.4,93.0
2025-05-02 16:30:00,17.0,92.5
2025-05-02 16:40:00,17.4,93.5
2025-05-02 16:50:00,17.2,93.2
2025-05-02 17:00:00,17.0,93.5
2025-05-02 17:10:00,16.7,93.9
2025-05-02 17:20:00,16.4,93.3
2025-05-02 17:30:00,16.4,95.3
2025-05-02 17:40:00,15.9,95.1
2025-05-02 17:50:00,15.6,95.8
2025-05-02 18:00:00,15.5,96.5
2025-05-02 18:10:00,15.6,97.1
2025-05-02 18:20:00,15.6,97.1
2025-05-02 18:30:00,15.6,96.8
2025-05-02 18:40:00,15.4,97.5
2025-05-02 18:50:00,15.5,97.9
2025-05-02 19:00:00,15.6,98.0
2025-05-02 19:10:00,15.6,97.9
2025-05-02 19:20:00,15.8,98.1
2025-05-02 19:30:00,15.6,97.9
2025-05-02 19:40:00,15.5,97.7
2025-05-02 19:50:00,15.5,97.4
2025-05-02 20:00:00,15.3,97.6
2025-05-02 20:10:00,15.3,97.6
2025-05-02 20:20:00,15.3,97.7
2025-05-02 20:30:00,15.1,97.4
2025-05-02 20:40:00,15.1,97.6
2025-05-02 20:50:00,15.1,97.4
2025-05-02 21:00:00,15.2,97.4
2025-05-02 21:10:00,15.1,97.7
2025-05-02 21:20:00,15.1,97.9
2025-05-02 21:30:00,14.9,98.3
2025-05-02 21:40:00,15.1,98.5
2025-05-02 21:50:00,14.9,98.3
2025-05-02 22:00:00,14.9,98.3
2025-05-02 22:10:00,14.8,97.9
2025-05-02 22:20:00,14.9,98.1
2025-05-02 22:30:00,14.9,98.5
2025-05-02 22:40:00,14.8,98.5
2025-05-02 22:50:00,14.9,98.8
2025-05-02 23:00:00,14.8,98.9
2025-05-02 23:10:00,14.8,98.7
2025-05-02 23:20:00,14.8,98.6
2025-05-02 23:30:00,15.0,98.3
2025-05-02 23:40:00,14.8,97.7
2025-05-02 23:50:00,14.8,97.9
2025-05-03 00:00:00,14.7,97.1
2025-05-03 00:10:00,14.7,96.5
2025-05-03 00:20:00,14.7,96.0
2025-05-03 00:30:00,14.5,95.2
2025-05-03 00:40:00,14.5,94.6
2025-05-03 00:50:00,14.6,93.8
2025-05-03 01:00:00,14.6,93.4
2025-05-03 01:10:00,14.5,92.9
2025-05-03 01:20:00,14.5,92.7
2025-05-03 01:30:00,14.6,92.5
2025-05-03 01:40:00,14.6,91.9
2025-05-03 01:50:00,14.4,91.6
2025-05-03 02:00:00,14.5,91.4
2025-05-03 02:10:00,14.4,91.0
2025-05-03 02:20:00,14.6,90.7
2025-05-03 02:30:00,14.5,90.2
2025-05-03 02:40:00,14.7,89.9
2025-05-03 02:50:00,14.6,89.7
2025-05-03 03:00:00,14.6,89.6
2025-05-03 03:10:00,14.4,89.4
2025-05-03 03:20:00,14.6,89.2
2025-05-03 03:30:00,14.6,89.5
2025-05-03 03:40:00,14.4,89.7
2025-05-03 03:50:00,14.5,89.5
2025-05-03 04:00:00,14.4,89.4
2025-05-03 04:10:00,14.5,89.2
2025-05-03 04:20:00,14.3,89.9
2025-05-03 04:30:00,14.3,89.6
2025-05-03 04:40:00,14.3,89.5
2025-05-03 04:50:00,14.4,89.6
2025-05-03 05:00:00,14.4,89.2
2025-05-03 05:10:00,14.2,88.8
2025-05-03 05:20:00,14.3,89.0
2025-05-03 05:30:00,14.2,89.2
2025-05-03 05:40:00,14.2,89.0
2025-05-03 05:50:00,14.0,89.3
2025-05-03 06:00:00,14.2,90.1
2025-05-03 06:10:00,14.0,89.8
2025-05-03 06:20:00,14.0,91.0
2025-05-03 06:30:00,14.1,90.0
2025-05-03 06:40:00,14.0,89.5
2025-05-03 06:50:00,14.4,88.7
2025-05-03 07:00:00,14.5,88.2
2025-05-03 07:10:00,14.7,87.0
2025-05-03 07:20:00,14.9,85.7
2025-05-03 07:30:00,14.8,86.0
2025-05-03 07:40:00,14.8,85.5
2025-05-03 07:50:00,15.2,85.7
2025-05-03 08:00:00,15.4,82.9
2025-05-03 08:10:00,15.4,84.9
2025-05-03 08:20:00,16.0,83.8
2025-05-03 08:30:00,16.2,82.1
2025-05-03 08:40:00,16.3,83.3
2025-05-03 08:50:00,16.3,80.4
2025-05-03 09:00:00,16.8,79.2
2025-05-03 09:10:00,16.5,80.1
2025-05-03 09:20:00,17.0,78.3
2025-05-03 09:30:00,17.9,74.7
2025-05-03 09:40:00,17.9,71.2
2025-05-03 09:50:00,17.4,70.3
2025-05-03 10:00:00,17.4,69.5
2025-05-03 10:10:00,17.5,71.4
2025-05-03 10:20:00,17.6,68.3
2025-05-03 10:30:00,18.0,69.8
2025-05-03 10:40:00,18.5,68.9
2025-05-03 10:50:00,18.2,68.2
2025-05-03 11:00:00,18.2,68.5
2025-05-03 11:10:00,19.3,65.4
2025-05-03 11:20:00,18.2,68.5
2025-05-03 11:30:00,17.9,68.1
2025-05-03 11:40:00,18.0,70.0
2025-05-03 11:50:00,18.6,67.9
2025-05-03 12:00:00,18.8,66.1
2025-05-03 12:10:00,17.0,76.8
2025-05-03 12:20:00,14.8,92.4
2025-05-03 12:30:00,15.1,95.3
2025-05-03 12:40:00,15.3,95.6
2025-05-03 12:50:00,15.5,95.6
2025-05-03 13:00:00,15.5,96.1
2025-05-03 13:10:00,15.6,95.2
2025-05-03 13:20:00,15.3,95.0
2025-05-03 13:30:00,15.4,95.8
2025-05-03 13:40:00,15.6,97.6
2025-05-03 13:50:00,16.0,97.0
2025-05-03 14:00:00,16.1,94.4
2025-05-03 14:10:00,16.6,86.6
2025-05-03 14:20:00,16.7,82.5
2025-05-03 14:30:00,16.6,78.4
2025-05-03 14:40:00,16.3,86.0
2025-05-03 14:50:00,16.4,79.0
2025-05-03 15:00:00,16.4,80.8
2025-05-03 15:10:00,16.4,84.5
2025-05-03 15:20:00,17.1,81.6
2025-05-03 15:30:00,17.4,79.7
2025-05-03 15:40:00,17.3,78.8
2025-05-03 15:50:00,17.6,78.4
2025-05-03 16:00:00,17.1,81.3
2025-05-03 16:10:00,16.9,79.3
2025-05-03 16:20:00,16.8,79.5
2025-05-03 16:30:00,16.6,81.2
2025-05-03 16:40:00,16.5,81.7
2025-05-03 16:50:00,17.0,81.2
2025-05-03 17:00:00,16.6,80.8
2025-05-03 17:10:00,16.5,81.8
2025-05-03 17:20:00,16.4,82.2
2025-05-03 17:30:00,16.3,82.5
2025-05-03 17:40:00,16.4,82.1
2025-05-03 17:50:00,16.5,81.6
2025-05-03 18:00:00,16.4,82.6
2025-05-03 18:10:00,16.4,81.2
2025-05-03 18:20:00,16.3,80.0
2025-05-03 18:30:00,16.3,82.1
2025-05-03 18:40:00,16.2,81.2
2025-05-03 18:50:00,16.1,80.9
2025-05-03 19:00:00,15.9,81.4
2025-05-03 19:10:00,16.0,81.6
2025-05-03 19:20:00,15.7,82.4
2025-05-03 19:30:00,15.8,82.5
2025-05-03 19:40:00,15.5,78.3
2025-05-03 19:50:00,15.4,78.7
2025-05-03 20:00:00,15.3,81.1
2025-05-03 20:10:00,15.2,82.0
2025-05-03 20:20:00,15.3,82.9
2025-05-03 20:30:00,15.2,83.9
2025-05-03 20:40:00,15.1,84.0
2025-05-03 20:50:00,15.0,83.6
2025-05-03 21:00:00,15.1,84.1
2025-05-03 21:10:00,14.8,84.5
2025-05-03 21:20:00,14.7,84.5
2025-05-03 21:30:00,14.8,84.9
2025-05-03 21:40:00,14.7,85.5
2025-05-03 21:50:00,14.8,85.5
2025-05-03 22:00:00,14.7,85.9
2025-05-03 22:10:00,14.7,85.5
2025-05-03 22:20:00,14.7,86.1
2025-05-03 22:30:00,14.6,86.8
2025-05-03 22:40:00,14.3,87.0
2025-05-03 22:50:00,14.3,89.1
2025-05-03 23:00:00,14.1,88.3
2025-05-03 23:10:00,14.2,87.8
2025-05-03 23:20:00,14.2,87.4
2025-05-03 23:30:00,14.3,87.7
2025-05-03 23:40:00,14.1,88.2
2025-05-03 23:50:00,14.2,88.1
2025-05-04 00:00:00,14.1,87.8
2025-05-04 00:10:00,14.0,87.8
2025-05-04 00:20:00,14.2,88.1
2025-05-04 00:30:00,14.1,88.5
2025-05-04 00:40:00,14.0,89.0
2025-05-04 00:50:00,14.0,89.3
2025-05-04 01:00:00,14.0,89.6
2025-05-04 01:10:00,14.0,90.2
2025-05-04 01:20:00,13.9,90.6
2025-05-04 01:30:00,14.0,90.8
2025-05-04 01:40:00,14.0,90.9
2025-05-04 01:50:00,14.0,91.1
2025-05-04 02:00:00,14.1,91.8
2025-05-04 02:10:00,13.9,92.4
2025-05-04 02:20:00,14.1,92.7
2025-05-04 02:30:00,13.9,92.6
2025-05-04 02:40:00,13.8,93.7
2025-05-04 02:50:00,13.8,95.3
2025-05-04 03:00:00,13.6,96.4
2025-05-04 03:10:00,13.5,96.9
2025-05-04 03:20:00,13.6,97.2
2025-05-04 03:30:00,13.5,97.2
2025-05-04 03:40:00,13.6,97.5
2025-05-04 03:50:00,13.6,97.6
2025-05-04 04:00:00,13.4,97.7
2025-05-04 04:10:00,13.5,97.8
2025-05-04 04:20:00,13.4,97.9
2025-05-04 04:30:00,13.3,98.0
2025-05-04 04:40:00,13.4,98.2
2025-05-04 04:50:00,13.4,98.4
2025-05-04 05:00:00,13.4,98.3
2025-05-04 05:10:00,13.4,98.4
2025-05-04 05:20:00,13.3,98.4
2025-05-04 05:30:00,13.2,98.4
2025-05-04 05:40:00,13.3,98.5
2025-05-04 05:50:00,13.3,98.5
2025-05-04 06:00:00,13.4,98.5
2025-05-04 06:10:00,13.3,98.5
2025-05-04 06:20:00,13.5,98.5
2025-05-04 06:30:00,13.4,98.7
2025-05-04 06:40:00,13.5,98.7
2025-05-04 06:50:00,13.5,98.7
2025-05-04 07:00:00,13.6,98.8
2025-05-04 07:10:00,13.7,98.7
2025-05-04 07:20:00,13.8,98.8
2025-05-04 07:30:00,13.8,98.7
2025-05-04 07:40:00,13.9,98.7
2025-05-04 07:50:00,14.1,98.7
2025-05-04 08:00:00,14.2,98.6
2025-05-04 08:10:00,14.4,98.6
2025-05-04 08:20:00,14.5,98.5
2025-05-04 08:30:00,14.4,98.3
2025-05-04 08:40:00,14.2,98.3
2025-05-04 08:50:00,14.5,98.5
2025-05-04 09:00:00,14.3,98.1
2025-05-04 09:10:00,14.5,98.6
2025-05-04 09:20:00,14.5,98.3
2025-05-04 09:30:00,14.7,98.6
2025-05-04 09:40:00,15.0,98.5
2025-05-04 09:50:00,14.9,97.3
2025-05-04 10:00:00,15.5,98.0
2025-05-04 10:10:00,15.7,97.4
2025-05-04 10:20:00,15.1,95.7
2025-05-04 10:30:00,15.7,98.0
2025-05-04 10:40:00,16.0,99.3
2025-05-04 10:50:00,16.0,99.2
2025-05-04 11:00:00,16.6,98.5
2025-05-04 11:10:00,17.5,95.0
2025-05-04 11:20:00,17.3,91.0
2025-05-04 11:30:00,17.3,88.7
2025-05-04 11:40:00,17.4,85.9
2025-05-04 11:50:00,17.1,86.5
2025-05-04 12:00:00,17.0,86.8
2025-05-04 12:10:00,17.0,85.6
2025-05-04 12:20:00,16.7,86.2
2025-05-04 12:30:00,16.5,87.8
2025-05-04 12:40:00,16.5,86.0
2025-05-04 12:50:00,16.7,86.3
2025-05-04 13:00:00,16.7,86.3
2025-05-04 13:10:00,17.3,86.2
2025-05-04 13:20:00,17.6,85.0
2025-05-04 13:30:00,17.8,82.9
2025-05-04 13:40:00,17.9,83.6
2025-05-04 13:50:00,18.1,81.8
2025-05-04 14:00:00,18.4,78.1
2025-05-04 14:10:00,18.3,78.0
2025-05-04 14:20:00,18.2,77.3
2025-05-04 14:30:00,18.4,77.5
2025-05-04 14:40:00,18.4,77.2
2025-05-04 14:50:00,18.5,79.8
2025-05-04 15:00:00,18.2,79.1
2025-05-04 15:10:00,17.9,79.1
2025-05-04 15:20:00,18.3,79.1
2025-05-04 15:30:00,18.4,81.9
2025-05-04 15:40:00,18.1,79.7
2025-05-04 15:50:00,18.6,80.6
2025-05-04 16:00:00,18.7,78.9
2025-05-04 16:10:00,18.5,80.4
2025-05-04 16:20:00,18.4,81.0
2025-05-04 16:30:00,18.5,81.4
2025-05-04 16:40:00,18.7,80.1
2025-05-04 16:50:00,18.1,79.6
2025-05-04 17:00:00,17.9,80.7
2025-05-04 17:10:00,17.9,79.5
2025-05-04 17:20:00,17.9,80.2
2025-05-04 17:30:00,18.0,79.1
2025-05-04 17:40:00,17.8,79.2
2025-05-04 17:50:00,17.9,80.3
2025-05-04 18:00:00,17.4,80.2
2025-05-04 18:10:00,17.3,80.9
2025-05-04 18:20:00,17.4,81.1
2025-05-04 18:30:00,17.1,80.4
2025-05-04 18:40:00,16.8,82.5
2025-05-04 18:50:00,16.7,82.6
2025-05-04 19:00:00,16.5,84.0
2025-05-04 19:10:00,16.3,85.1
2025-05-04 19:20:00,16.3,86.2
2025-05-04 19:30:00,16.3,86.3
2025-05-04 19:40:00,16.3,87.4
2025-05-04 19:50:00,16.1,88.8
2025-05-04 20:00:00,15.9,88.7
2025-05-04 20:10:00,15.9,88.2
2025-05-04 20:20:00,15.9,88.1
2025-05-04 20:30:00,15.7,88.4
2025-05-04 20:40:00,15.7,89.1
2025-05-04 20:50:00,15.7,90.0
2025-05-04 21:00:00,15.7,90.6
2025-05-04 21:10:00,15.7,90.8
2025-05-04 21:20:00,15.5,90.8
2025-05-04 21:30:00,15.6,91.3
2025-05-04 21:40:00,15.4,91.5
2025-05-04 21:50:00,15.4,91.5
2025-05-04 22:00:00,15.2,91.7
2025-05-04 22:10:00,15.3,92.7
2025-05-04 22:20:00,15.2,92.5
2025-05-04 22:30:00,15.2,93.1
2025-05-04 22:40:00,15.2,93.4
2025-05-04 22:50:00,15.0,93.4
2025-05-04 23:00:00,15.0,93.4
2025-05-04 23:10:00,14.7,93.0
2025-05-04 23:20:00,14.8,93.6
2025-05-04 23:30:00,14.5,93.2
2025-05-04 23:40:00,14.7,93.5
2025-05-04 23:50:00,14.6,93.8
2025-05-05 00:00:00,14.7,94.2
2025-05-05 00:10:00,14.7,94.4
2025-05-05 00:20:00,14.6,94.6
2025-05-05 00:30:00,14.7,94.3
2025-05-05 00:40:00,14.7,94.5
2025-05-05 00:50:00,14.9,94.1
2025-05-05 01:00:00,14.7,94.2
2025-05-05 01:10:00,14.6,94.7
2025-05-05 01:20:00,14.7,94.3
2025-05-05 01:30:00,14.7,94.7
2025-05-05 01:40:00,14.7,94.5
2025-05-05 01:50:00,14.5,94.1
2025-05-05 02:00:00,14.4,94.1
2025-05-05 02:10:00,14.3,94.7
2025-05-05 02:20:00,14.4,94.8
2025-05-05 02:30:00,14.4,94.7
2025-05-05 02:40:00,14.4,94.9
2025-05-05 02:50:00,14.5,94.7
2025-05-05 03:00:00,14.4,94.6
2025-05-05 03:10:00,14.3,94.1
2025-05-05 03:20:00,14.0,93.8
2025-05-05 03:30:00,14.3,94.4
2025-05-05 03:40:00,14.2,94.4
2025-05-05 03:50:00,14.1,94.5
2025-05-05 04:00:00,13.9,94.1
2025-05-05 04:10:00,13.9,94.4
2025-05-05 04:20:00,13.9,94.4
2025-05-05 04:30:00,13.9,94.7
2025-05-05 04:40:00,14.2,95.2
2025-05-05 04:50:00,14.0,94.8
2025-05-05 05:00:00,14.0,94.8
2025-05-05 05:10:00,13.8,95.0
2025-05-05 05:20:00,13.7,94.2
2025-05-05 05:30:00,13.6,93.7
2025-05-05 05:40:00,13.4,93.7
2025-05-05 05:50:00,13.4,93.8
2025-05-05 06:00:00,13.2,94.0
2025-05-05 06:10:00,13.4,93.7
2025-05-05 06:20:00,13.4,94.1
2025-05-05 06:30:00,13.8,95.1
2025-05-05 06:40:00,13.6,94.3
2025-05-05 06:50:00,13.8,94.7
2025-05-05 07:00:00,13.9,94.9
2025-05-05 07:10:00,14.3,95.0
2025-05-05 07:20:00,14.5,95.1
2025-05-05 07:30:00,14.8,94.7
2025-05-05 07:40:00,14.9,93.9
2025-05-05 07:50:00,15.3,93.2
2025-05-05 08:00:00,15.4,91.7
2025-05-05 08:10:00,15.9,91.6
2025-05-05 08:20:00,16.3,91.3
2025-05-05 08:30:00,16.6,88.3
2025-05-05 08:40:00,16.7,87.7
2025-05-05 08:50:00,16.7,88.8
2025-05-05 09:00:00,17.2,86.8
2025-05-05 09:10:00,16.8,85.0
2025-05-05 09:20:00,16.7,86.3
2025-05-05 09:30:00,16.8,85.9
2025-05-05 09:40:00,19.2,78.3
2025-05-05 09:50:00,18.2,82.0
2025-05-05 10:00:00,18.0,83.6
2025-05-05 10:10:00,17.5,82.1
2025-05-05 10:20:00,17.7,84.3
2025-05-05 10:30:00,17.5,84.0
2025-05-05 10:40:00,17.5,81.5
2025-05-05 10:50:00,17.7,83.0
2025-05-05 11:00:00,18.0,81.6
2025-05-05 11:10:00,18.2,79.8
2025-05-05 11:20:00,18.4,78.2
2025-05-05 11:30:00,18.8,77.7
2025-05-05 11:40:00,18.8,78.6
2025-05-05 11:50:00,18.7,77.1
2025-05-05 12:00:00,18.9,77.0
2025-05-05 12:10:00,19.3,75.1
2025-05-05 12:20:00,19.1,74.1
2025-05-05 12:30:00,19.7,73.9
2025-05-05 12:40:00,19.6,70.0
2025-05-05 12:50:00,19.3,70.2
2025-05-05 13:00:00,19.1,72.2
2025-05-05 13:10:00,19.2,72.6
2025-05-05 13:20:00,19.4,72.0
2025-05-05 13:30:00,19.5,73.6
2025-05-05 13:40:00,19.7,71.4
2025-05-05 13:50:00,19.5,73.5
2025-05-05 14:00:00,19.7,73.7
2025-05-05 14:10:00,19.8,74.1
2025-05-05 14:20:00,19.5,72.6
2025-05-05 14:30:00,19.5,73.7
2025-05-05 14:40:00,19.4,72.2
2025-05-05 14:50:00,19.3,74.2
2025-05-05 15:00:00,19.4,74.1
2025-05-05 15:10:00,19.5,75.5
2025-05-05 15:20:00,19.2,74.0
2025-05-05 15:30:00,19.1,74.6
2025-05-05 15:40:00,19.4,74.4
2025-05-05 15:50:00,19.8,73.9
2025-05-05 16:00:00,19.5,73.0
2025-05-05 16:10:00,19.3,71.9
2025-05-05 16:20:00,19.4,71.2
2025-05-05 16:30:00,19.6,70.6
2025-05-05 16:40:00,19.3,70.5
2025-05-05 16:50:00,19.2,68.7
2025-05-05 17:00:00,19.1,69.3
2025-05-05 17:10:00,18.9,69.3
2025-05-05 17:20:00,19.0,69.6
2025-05-05 17:30:00,18.8,68.5
2025-05-05 17:40:00,18.4,68.2
2025-05-05 17:50:00,18.1,69.5
2025-05-05 18:00:00,18.1,69.4
2025-05-05 18:10:00,17.7,70.6
2025-05-05 18:20:00,17.5,71.5
2025-05-05 18:30:00,17.5,72.7
2025-05-05 18:40:00,17.1,73.5
2025-05-05 18:50:00,16.9,74.1
2025-05-05 19:00:00,16.9,74.8
2025-05-05 19:10:00,16.8,75.2
2025-05-05 19:20:00,16.5,75.8
2025-05-05 19:30:00,16.6,76.5
2025-05-05 19:40:00,16.3,77.1
2025-05-05 19:50:00,16.3,77.7
2025-05-05 20:00:00,16.1,78.3
2025-05-05 20:10:00,16.1,79.1
2025-05-05 20:20:00,16.1,79.7
2025-05-05 20:30:00,16.2,80.4
2025-05-05 20:40:00,16.0,80.9
2025-05-05 20:50:00,16.0,81.2
2025-05-05 21:00:00,15.9,81.5
2025-05-05 21:10:00,15.7,82.2
2025-05-05 21:20:00,15.5,82.7
2025-05-05 21:30:00,15.6,83.3
2025-05-05 21:40:00,15.5,83.7
2025-05-05 21:50:00,15.6,83.1
2025-05-05 22:00:00,15.3,83.6
2025-05-05 22:10:00,15.2,83.8
2025-05-05 22:20:00,15.2,84.3
2025-05-05 22:30:00,15.0,84.4
2025-05-05 22:40:00,14.8,84.3
2025-05-05 22:50:00,14.7,84.3
2025-05-05 23:00:00,14.8,81.9
2025-05-05 23:10:00,14.9,82.0
2025-05-05 23:20:00,14.7,82.4
2025-05-05 23:30:00,14.7,81.4
2025-05-05 23:40:00,14.6,82.6
2025-05-05 23:50:00,14.6,81.6
2025-05-06 00:00:00,14.6,81.9
2025-05-06 00:10:00,14.5,82.2
2025-05-06 00:20:00,14.6,82.5
2025-05-06 00:30:00,14.5,82.8
2025-05-06 00:40:00,14.5,83.1
2025-05-06 00:50:00,14.4,83.3
2025-05-06 01:00:00,14.1,83.3
2025-05-06 01:10:00,14.0,84.1
2025-05-06 01:20:00,14.1,83.7
2025-05-06 01:30:00,14.0,80.4
2025-05-06 01:40:00,14.0,79.2
2025-05-06 01:50:00,13.8,79.2
2025-05-06 02:00:00,13.9,80.0
2025-05-06 02:10:00,13.8,80.3
2025-05-06 02:20:00,13.5,79.8
2025-05-06 02:30:00,13.4,80.1
2025-05-06 02:40:00,13.4,81.8
2025-05-06 02:50:00,13.6,83.8
2025-05-06 03:00:00,13.7,79.9
2025-05-06 03:10:00,13.6,78.2
2025-05-06 03:20:00,13.6,77.6
2025-05-06 03:30:00,13.6,78.6
2025-05-06 03:40:00,13.7,80.3
2025-05-06 03:50:00,13.6,81.5
2025-05-06 04:00:00,13.6,82.6
2025-05-06 04:10:00,13.7,82.5
2025-05-06 04:20:00,13.7,82.7
2025-05-06 04:30:00,13.7,83.6
2025-05-06 04:40:00,13.8,84.3
2025-05-06 04:50:00,13.6,84.0
2025-05-06 05:00:00,13.5,84.3
2025-05-06 05:10:00,13.4,83.9
2025-05-06 05:20:00,13.4,83.7
2025-05-06 05:30:00,13.1,82.5
